origIpAddr,destIpAddr,originalCalledPartyNumber,finalCalledPartyNumber,dateTimeConnect,dateTimeDisconnect,duration,origDeviceName,destDeviceName,origIpv4v6Addr,destIpv4v6Addr,callingPartyNumber
100820490,443115786,7777,7777,1415954119,1415954198,79,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415954119,1415954198,79,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
90334218,0,71996,71996,0,1416759488,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416759565,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416759643,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416759721,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416759799,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416759878,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416759955,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416760033,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416760109,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416760187,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416760267,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416760347,0,CUBE-01-SIP,,10.100.98.5,,100
855664138,191457546,27200,27200,1415701099,1415701110,11,SEPD824BD26953D,CiscoUM1-VI125,10.102.0.51,10.105.105.11,21670
90334218,0,05714,05714,0,1415981340,0,CUBE-01-SIP,,10.100.98.5,,100
100820490,443115786,7777,7777,1415051217,1415051244,27,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415051217,1415051244,27,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
90334218,0,05714,05714,0,1415057143,0,CUBE-01-SIP,,10.100.98.5,,100
100820490,443115786,7777,7777,1415110053,1415110134,81,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415110053,1415110134,81,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415110146,1415110182,36,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415110146,1415110182,36,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
90334218,0,71996,71996,0,1416711550,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416711600,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416711674,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416711752,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416711829,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416711903,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416712039,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416712078,0,CUBE-01-SIP,,10.100.98.5,,100
100820490,443115786,7777,7777,1415196786,1415196866,80,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415196786,1415196866,80,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415196880,1415196883,3,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415196880,1415196883,3,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415196898,1415196900,2,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415196898,1415196900,2,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416462041,1416462150,109,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416462041,1416462150,109,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416462378,1416462410,32,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416462378,1416462410,32,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415607177,1415607188,11,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415607177,1415607188,11,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
855664138,191457546,24148,24148,1416470396,1416470399,3,SEPD824BD26953D,CiscoUM1-VI101,10.102.0.51,10.105.105.11,21670
90334218,0,71996,71996,0,1416990455,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416990564,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416990669,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416990774,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416990881,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416990992,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416991097,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416991201,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416991303,0,CUBE-01-SIP,,10.100.98.5,,100
100820490,443115786,7777,7777,1415458871,1415458887,16,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415458871,1415458887,16,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1417156118,1417156131,13,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1417156118,1417156131,13,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1417156252,1417156271,19,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1417156252,1417156271,19,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
637508086,1214867722,900711791924,900711791924,1415079318,1415079433,115,SEP44E4D9459057,S2/DS1-0@VG1-TSWITCH,10.102.0.218,10.105.105.72,23355
100820490,443115786,7777,7777,1415168901,1415168913,12,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415168901,1415168913,12,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415169672,1415169716,44,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415169672,1415169716,44,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416896259,1416896315,56,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416896259,1416896315,56,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
90334218,0,71996,71996,0,1416940149,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416940252,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416940347,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416940451,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416940552,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416940658,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416940758,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416940863,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416961740,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416961838,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416961937,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416962040,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416962149,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416962246,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416962341,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416962442,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416711903,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416712039,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416712078,0,CUBE-01-SIP,,10.100.98.5,,100
100820490,443115786,7777,7777,1415527835,1415527860,25,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415527835,1415527860,25,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415378079,1415378096,17,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415378079,1415378096,17,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415850692,1415850741,49,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415850692,1415850741,49,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
90334218,0,71996,71996,0,1416978245,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416978346,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416978449,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416978560,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416978658,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416978760,0,CUBE-01-SIP,,10.100.98.5,,100
100820490,443115786,7777,7777,1416978852,1416978866,14,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416978852,1416978866,14,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
90334218,0,71996,71996,0,1416978867,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416978971,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416933207,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416933314,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416933415,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416933524,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416933625,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416933733,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416933852,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416933960,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416934066,0,CUBE-01-SIP,,10.100.98.5,,100
100820490,443115786,7777,7777,1417320846,1417320880,34,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1417320846,1417320880,34,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
90334218,0,71996,71996,0,1416955877,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416955968,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416956062,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416956153,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416956240,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416956328,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416956419,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416956521,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1417008438,0,CUBE-01-SIP,,10.100.98.5,,100
100820490,443115786,7777,7777,1416575611,1416575642,31,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416575611,1416575642,31,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416113585,1416113640,55,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416113585,1416113640,55,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
90334218,0,03740,03740,0,1416004752,0,CUBE-01-SIP,,10.100.98.5,,100
100820490,443115786,7777,7777,1415624307,1415624433,126,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415624307,1415624433,126,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415618164,1415618365,201,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415618164,1415618365,201,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
90334218,0,71996,71996,0,1416953726,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416953813,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416953903,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416953991,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416954081,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416954168,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416954258,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416954349,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416954438,0,CUBE-01-SIP,,10.100.98.5,,100
100820490,443115786,7777,7777,1417173651,1417173686,35,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1417173651,1417173686,35,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
90334218,0,55398,55398,0,1417174309,0,CUBE-01-SIP,,10.100.98.5,,100
100820490,443115786,7777,7777,1417174224,1417174321,97,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1417174224,1417174321,97,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
855664138,1231644938,900770624570,900770624570,1415081713,1415081765,52,SEPD824BD26953D,S1/DS1-1@VG2-GSWITCH,10.102.0.51,10.105.105.73,21670
637508086,1214867722,900715332008,900715332008,0,1415081881,0,SEP44E4D9459057,S2/DS1-0@VG1-TSWITCH,10.102.0.218,10.105.105.72,23355
637508086,1214867722,900716222826,900716222826,1415082169,1415082185,16,SEP44E4D9459057,S2/DS1-0@VG1-TSWITCH,10.102.0.218,10.105.105.72,23355
855664138,1214867722,900722824685,900722824685,1415082092,1415082193,101,SEPD824BD26953D,S2/DS1-0@VG1-TSWITCH,10.102.0.51,10.105.105.72,21670
855664138,0,,,0,1415082208,0,SEPD824BD26953D,,10.102.0.51,,21670
100820490,443115786,7777,7777,1415364671,1415364858,187,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415364671,1415364858,187,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
90334218,1231644938,10100,10100,0,1415810427,0,CUBE-01-SIP,S1/DS1-0@VG2-GSWITCH,10.100.98.5,10.105.105.73,100
100820490,443115786,7777,7777,0,1416894805,0,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,,b011212563001
100820490,443115786,7777,7777,1416894741,1416894805,64,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
855664138,191457546,21547,21547,1416222965,1416222970,5,SEPD824BD26953D,CiscoUM1-VI148,10.102.0.51,10.105.105.11,21670
100820490,443115786,7777,7777,1416223262,1416223279,17,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416223262,1416223279,17,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
90334218,0,71996,71996,0,1416991415,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416991514,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416991619,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416991719,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416991819,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416991920,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416992026,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416992129,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416980708,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416980856,0,gk-trunk,,::,,100
90334218,0,71996,71996,0,1416980868,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416980942,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416981045,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416981147,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416981250,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416981353,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416981467,0,CUBE-01-SIP,,10.100.98.5,,100
100820490,443115786,7777,7777,1415692308,1415692337,29,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415692308,1415692337,29,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416649804,1416649865,61,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416649804,1416649865,61,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416228848,1416228862,14,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416228848,1416228862,14,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416300090,1416300122,32,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416300090,1416300122,32,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
90334218,0,44976,44976,0,1414994280,0,CUBE-01-SIP,,10.100.98.5,,100
100820490,443115786,7777,7777,1416415849,1416415884,35,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416415849,1416415884,35,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416416241,1416416253,12,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416416241,1416416253,12,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416416300,1416416331,31,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416416300,1416416331,31,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416561935,1416561955,20,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416561935,1416561955,20,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415255654,1415255680,26,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415255654,1415255680,26,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
90334218,0,03740,03740,0,1416000194,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,03740,03740,0,1416000205,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,93674,93674,0,1416000249,0,CUBE-01-SIP,,10.100.98.5,,100
100820490,443115786,7777,7777,1415017695,1415017698,3,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415017695,1415017698,3,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
90334218,0,71996,71996,0,1417006115,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1417006222,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1417006334,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1417006444,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1417006549,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1417006645,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1417006743,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1417006843,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416977301,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416977406,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416977509,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416977609,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416977708,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416977808,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416977921,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416978040,0,CUBE-01-SIP,,10.100.98.5,,100
100820490,443115786,7777,7777,1417147845,1417147909,64,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1417147845,1417147909,64,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
90334218,0,71996,71996,0,1416937437,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416937538,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416937643,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416937743,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416937845,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416937945,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416938045,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416938148,0,CUBE-01-SIP,,10.100.98.5,,100
100820490,443115786,7777,7777,1417185951,1417185967,16,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1417185951,1417185967,16,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1417186108,1417186130,22,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1417186108,1417186130,22,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416844632,1416844653,21,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416844632,1416844653,21,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
855664138,0,2,2,0,1416844877,0,SEPD824BD26953D,,10.102.0.51,,21670
637508086,1543595530,23573,23573,1416298162,1416298188,26,SEP44E4D9459057,SEP44E4D9458FD2,10.102.0.218,10.102.1.92,23355
100820490,443115786,7777,7777,1416837815,1416837848,33,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416837816,1416837848,32,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
855664138,285435402,23336,23336,1416396097,1416396278,181,SEPD824BD26953D,SEP0C85253F995B,10.102.0.51,10.102.3.17,21670
100820490,443115786,7777,7777,1416810787,1416810814,27,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416810788,1416810814,26,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415726782,1415726806,24,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415726782,1415726806,24,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
855664138,1231644938,902845000,902845000,1416804517,1416804634,117,SEPD824BD26953D,S1/DS1-1@VG2-GSWITCH,10.102.0.51,10.105.105.73,21670
855664138,1231644938,902845170,902845170,1415284028,1415284133,105,SEPD824BD26953D,S1/DS1-1@VG2-GSWITCH,10.102.0.51,10.105.105.73,21670
100820490,443115786,7777,7777,1415284445,1415284461,16,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415284445,1415284461,16,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416976310,1416976322,12,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416976310,1416976322,12,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
90334218,0,71996,71996,0,1416976368,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416976473,0,CUBE-01-SIP,,10.100.98.5,,100
